"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
56855.1,48005,122545,9680.02,8488.13,70160.4,100.556,17664.2,156.784,0.953062,1497.22,846.983,335.874,6709.75,207.916,43.0037,141.741,852.512,30.1866,208.066,167.635,-299.331,2.42497
73102.7,60112,127625,11897.9,10234.8,76775.3,69.5433,7532.45,58.5078,116.167,1574.12,1305.2,510.695,3201.61,137.723,125.278,96.9583,3276.06,58.3329,211.192,170.181,747.059,2.44518
54497.5,46392.2,120075,11955.4,10577.3,73999.9,39.0191,5948.17,-89.3947,118.026,3900.32,880.568,160.414,8470.59,465.821,78.1741,128.656,564.706,67.5136,-149.977,-39.6906,264.079,2.46002
67247.9,54993,125437,14490.8,12446,78820.8,264.144,11792.1,-6.19177,336.573,1812.29,1080.6,403.39,8605.68,178.239,263.296,236.372,7009.63,45.1684,435.408,148.413,347.288,2.47115
52810.5,45302,119509,10891.1,9525.03,73547.1,-77.1898,7101.63,51.1414,195.775,2598.85,623.16,327.83,5553.58,141.802,27.5014,113.312,2163.4,39.8673,-46.8609,2.90437,61.4548,2.48799
81503,66308.2,129635,19792.1,17038.5,82656.4,119.347,20337.6,-51.3647,127.855,3809.08,735.978,492.512,2108.41,390.606,121.069,78.9338,1539.87,86.5359,182.066,-166.311,165.747,2.50147
78079.1,62789.5,130768,14599.1,12598.4,78379.4,-145.29,12668.5,292.388,530.244,252.743,28296.3,775.954,485.742,252.822,232.767,496.937,6702.5,256.099,4765.39,2916.13,-120.551,2.53265
51986.3,44915.4,117236,10339.7,9085.49,72187.9,-16.0832,11052.8,-0.298507,241.236,5950.94,649.201,522.975,5635.26,259.928,71.1604,140.817,1031.06,24.1431,64.7685,-83.2191,668.905,2.53383
73931.9,61028.5,128181,23747.9,19074.5,87760.6,-240.413,2669.73,107.984,302.852,366.604,1917.86,589.006,-591.512,-484.235,221.55,355.538,66541.7,106.524,3649.37,3244.11,-137.439,2.53521
53192.3,44455.7,120519,11039.4,9763.83,73401.1,105.956,10931.9,-49.6977,219.184,4858.64,924.11,251.068,5934.77,180.134,84.5768,61.3699,1701,70.6628,-13.128,215.447,-58.9288,2.55629
