FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD8-APC,CD7-APCH7,HLADR-AF700,CD11-PerCPCy55,CD38-BUV395,CD34-BUV563,CD4-BUV661,CD5-BUV737,CD15-BV421,CD3-BV480,Live_Dead Yellow,CD44-BV786,GFP,CD13-PE,CD33-PECF594,CD1a-PECy7,Time
41472.4,37985.3,109499,8233.02,8081.65,62985.7,-18.2389,-3.13135,4.79619,-93.1296,-35.0758,54.378,86.9126,-5.40168,7006.68497,8.13292,-52.6548,-6.19893,7665.78,6981.3352,6990.80172,-0.627013,0.692907
42846,38537.6,111759,7328.87,7009.19,63246.1,-10.4909,-22.34,-2.32258,-17.4516,-21.3078,72.6818,45.6348,81.1214,7006.84254,-54.7318,3.41599,34.4979,7554.35,6950.3815,7009.12039,-7.7214,0.694048
38389,37238.2,107333,11311.9,11300.8,66696.6,1.10336,-8.3223,23.4952,-126.839,-76.046,-227.144,-39.6005,3.21159,6979.9869,-54.7564,-32.6365,-21.3447,11073.6,7029.7975,7001.68055,-11.6574,0.695745
28241.1,27767.6,100468,16022.7,15533.6,74185.2,39.114,-16.5648,-26.9357,4.83048,-26.5399,41.8177,19.4722,16.2469,7085.1889,60.7938,64.3671,0.204365,3284.49,6978.7227,6991.9743,35.7996,0.708039
39658.7,35876,109254,7565.29,7284.03,63650.6,-12.8668,67.0496,-42.4731,8.48944,0.357208,177.531,10.1466,-16.0778,6969.3542,-42.488,9.25167,3.98738,4065.04,6987.9972,7004.86943,-13.187,0.708542
44419.8,39760.8,111832,8187.24,7648.22,65606.5,-19.931,23.0444,13.0911,-16.354,-1.28285,198.96,45.5871,50.9709,7046.0147,-0.923691,-44.9584,-3.66076,5032.11,6963.429,6979.793,12.4652,0.708668
46123.3,42297.2,111538,11501.4,11152.7,69356.5,7.54177,11.3887,-17.2387,-59.0212,-58.5664,-20.3032,58.9879,-55.9409,6960.7148,-73.8917,-58.1088,-31.4763,12771.9,7013.8908,6997.01395,16.4141,0.709375
41195.9,36872.8,110781,8436.6,8003.22,64420.4,-12.7921,-6.01985,8.21004,-81.2726,-79.8242,119.964,86.347,-20.7166,6986.7679,-10.9219,-4.28183,-30.6087,8187.13,6959.1026,7010.8048,0.440573,0.715113
47751.1,41369.9,114512,10080.5,9532.53,68934.4,-42.435,11.848,-1.91031,-23.3711,-5.37958,346.941,143.96,-7.81823,7033.9666,14.3132,-13.2822,-6.31424,2857.19,6963.9133,6999.016685,17.1389,0.7153
34784,23709.2,161483,27831.7,18387.6,143778,-57.4265,8.55794,-28.869,319.503,9.42532,776.445,180.908,-58.3816,7510.898,316.444,121.955,59.4576,1234.78,6939.0028,7018.257,11.1347,0.716139
63893.3,54359.6,119980,17137.6,15696.4,76890,-13.6207,24.1317,-23.468,55.7522,33.5562,446.226,43.2281,4.77663,7077.9655,37.7235,-38.6673,-42.5705,7765.26,6947.8842,6970.6186,12.974,0.718408
28266.6,26613,99517.7,5634.78,5546.06,55808.8,-6.20843,7.07624,21.0454,-28.6412,-5.49642,95.8522,43.6322,-62.5537,6997.00114,-41.4112,-1.86326,-5.90094,2465.68,6973.2458,7009.1767,-3.71953,0.726219
32578.3,28530.4,107958,8730.26,8156.87,65829.4,-40.0845,-32.0847,6.07649,2.85719,36.6758,206.258,92.0879,-44.4299,7004.0711,12.1091,-16.6362,-14.7853,2164.15,6965.4052,6983.1824,2.09624,0.74272
24340.1,23054.4,99971,19218.9,19182.6,73632.4,-36.9991,-13.2969,-73.2613,23.3855,10.3166,452.637,153.196,85.1704,7256.216,42.3797,67.2271,19.6967,1222.86,6919.3441,6989.9683,-33.0631,0.747208
20809.5,20229.2,95391.4,14345.6,13925.3,71565.9,-94.6281,-27.3977,-11.9163,69.9449,-5.35459,1333.45,227.422,-17.3124,7487.603,280.877,26.2448,10.4083,1805.26,6793.26,6977.8106,-3.58288,0.747243
37519.5,34545.9,107046,8550.98,8390.93,63108.6,-29.9831,19.6251,15.7785,7.44258,-18.6309,168.033,59.6135,-9.99863,7023.643,9.68562,-20.2224,-37.5902,2088.12,6958.6532,7009.16426,-16.6253,0.749672
42211.7,35761.1,113587,10770.5,10028,69661.1,-14.466,20.6473,12.2943,-34.315,-33.024,19.4132,10.2772,2.7361,6982.6262,-37.0564,4.12432,-9.58627,10934.1,6996.31415,6989.8439,-9.45552,0.770196
