"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
43379.8,38994.9,114394,7397.12,6760.31,66184,16.5212,2936.68,128.474,55.8633,3142.98,525.218,2607.8,6838.6,63.539,113.642,119.358,1558.2,11.6514,-107.908,8.98625,-27.611,180.389
45596.4,41944.2,115190,9009.59,8058.92,69774.8,-936.249,4490.65,443.796,533.349,950.455,406.485,65163.7,428.167,-1.73768,111.133,169.668,2856.4,-8.04188,-373.041,78.3588,380.554,180.627
58218.6,50319.9,124128,13221.7,11834,76301.9,1875.19,4930.32,-147.615,224.185,16818.2,832.96,4373.68,5302.87,353.601,93.1871,67.2206,583.44,54.1311,110.604,-155.366,144.281,184.284
53538.1,43664.9,125599,19014,16645.1,82549.6,-9.82701,3436.58,55.0512,218.125,11067,2069.08,519.7,1195.42,327.531,5794.16,140.367,1080,167.539,288.932,-78.777,709.357,184.718
56751.5,48045.5,120226,11751.4,10281.4,75761.5,129.863,7169.35,-35.3049,128.137,2625.74,589.506,7.77033,2364.51,235.409,54.977,210.964,726.468,24.7741,62.4634,222.291,-43.9146,184.748
52301.7,46371.8,120115,9635.71,8727.38,72309.3,9855.46,4669.33,-274.489,616.834,274.281,2256.34,2497.26,11261.9,-130.332,13066.3,107.745,9600.41,269.831,-432.985,48.3647,-237.182,189.963
54939.8,49403.2,119960,12074.5,11125.6,72501.9,300.333,13066.5,-51.5891,176.975,5604.04,494.197,1088.33,5650.39,197.474,0.590419,128.37,2541.37,24.6975,2.19389,8.59301,99.7024,190.495
69831.6,60634.3,125329,17923.2,16355,80909.3,160.226,6415.44,179.744,69.8922,11258.3,783.453,1122.95,3963.32,261.033,167.355,241.098,2726.64,67.0473,-107.221,164.321,324.123,196.386
46471.9,42365,116958,6428.36,6031.87,63225.9,9.65566,5799.91,-43.2326,107.025,2530.91,385.426,2757.79,2603.5,130.275,-59.9438,317.5,1240.97,-11.8482,24.0964,99.6507,1085.84,197.184
52216.8,41550.7,163235,14448.3,10042,128839,-34.9059,4632.38,20.3504,281.872,7151.14,806.662,1351.08,6013.46,326.44,160.304,301.677,265.65,36.6787,48.6747,-35.0249,-80.19,199.253
